Time(s)	TLK1(26,61)
 8.7000046e+01	 6.0299872e+02
 8.8000107e+01	 6.0299866e+02
 8.9000130e+01	 6.0299860e+02
 9.0000092e+01	 6.0299854e+02
 9.1000298e+01	 6.0299847e+02
 9.2000191e+01	 6.0299841e+02
 9.3000099e+01	 6.0299841e+02
 9.4000137e+01	 6.0299835e+02
 9.5000000e+01	 6.0299829e+02
 9.6000092e+01	 6.0299823e+02
 9.7000175e+01	 6.0299817e+02
 9.8000183e+01	 6.0299811e+02
 9.9000107e+01	 6.0299805e+02
 1.0000025e+02	 6.0299799e+02
 1.0100002e+02	 6.0299792e+02
 1.0200014e+02	 6.0299786e+02
 1.0300003e+02	 6.0299780e+02
 1.0400006e+02	 6.0299774e+02
 1.0500019e+02	 6.0299768e+02
 1.0600016e+02	 6.0299762e+02
 1.0700005e+02	 6.0299756e+02
 1.0800005e+02	 6.0299750e+02
 1.0900005e+02	 6.0299744e+02
 1.1000010e+02	 6.0299738e+02
 1.1100005e+02	 6.0299731e+02
 1.1200005e+02	 6.0299725e+02
 1.1300011e+02	 6.0299719e+02
 1.1400004e+02	 6.0299713e+02
 1.1500005e+02	 6.0299707e+02
 1.1600015e+02	 6.0299701e+02
 1.1700007e+02	 6.0299695e+02
 1.1800004e+02	 6.0299689e+02
 1.1900003e+02	 6.0299683e+02
 1.2000007e+02	 6.0299677e+02
 1.2100005e+02	 6.0299670e+02
 1.2200008e+02	 6.0299664e+02
 1.2300022e+02	 6.0299658e+02
 1.2400007e+02	 6.0299652e+02
 1.2500008e+02	 6.0299646e+02
 1.2600005e+02	 6.0299640e+02
 1.2700005e+02	 6.0299634e+02
 1.2800008e+02	 6.0299622e+02
 1.2900026e+02	 6.0299615e+02
 1.3000006e+02	 6.0299603e+02
 1.3100023e+02	 6.0299597e+02
 1.3200002e+02	 6.0299585e+02
 1.3300009e+02	 6.0299579e+02
 1.3400003e+02	 6.0299567e+02
 1.3500020e+02	 6.0299561e+02
 1.3600014e+02	 6.0299548e+02
 1.3700008e+02	 6.0299542e+02
 1.3800002e+02	 6.0299530e+02
 1.3900027e+02	 6.0299524e+02
 1.4000012e+02	 6.0299512e+02
 1.4100006e+02	 6.0299506e+02
 1.4200020e+02	 6.0299493e+02
 1.4300023e+02	 6.0299487e+02
 1.4400017e+02	 6.0299475e+02
 1.4500008e+02	 6.0299463e+02
 1.4600002e+02	 6.0299457e+02
 1.4700005e+02	 6.0299445e+02
 1.4800018e+02	 6.0299432e+02
 1.4900020e+02	 6.0299426e+02
 1.5000011e+02	 6.0299414e+02
 1.5100027e+02	 6.0299408e+02
 1.5200009e+02	 6.0299396e+02
 1.5300018e+02	 6.0299384e+02
 1.5400015e+02	 6.0299377e+02
 1.5500002e+02	 6.0299365e+02
 1.5600008e+02	 6.0299353e+02
 1.5700009e+02	 6.0299341e+02
 1.5800018e+02	 6.0299335e+02
 1.5900018e+02	 6.0299316e+02
 1.6000003e+02	 6.0299304e+02
 1.6100005e+02	 6.0299292e+02
 1.6200008e+02	 6.0299280e+02
 1.6300006e+02	 6.0299261e+02
 1.6400012e+02	 6.0299249e+02
 1.6410002e+02	 6.0299780e+02
 1.6420000e+02	 6.0300671e+02
 1.6430002e+02	 6.0313989e+02
 1.6440001e+02	 6.0464728e+02
 1.6450003e+02	 6.0504425e+02
 1.6460002e+02	 6.0413269e+02
 1.6470001e+02	 6.0392773e+02
 1.6480003e+02	 6.0379663e+02
 1.6490002e+02	 6.0385559e+02
 1.6500003e+02	 6.0396991e+02
 1.6510007e+02	 6.0438239e+02
 1.6520001e+02	 6.0494159e+02
 1.6530002e+02	 6.0489185e+02
 1.6540002e+02	 6.0445868e+02
 1.6550002e+02	 6.0420801e+02
 1.6560004e+02	 6.0415320e+02
 1.6570004e+02	 6.0419189e+02
 1.6580003e+02	 6.0423285e+02
 1.6590004e+02	 6.0429395e+02
 1.6600005e+02	 6.0435199e+02
 1.6610001e+02	 6.0440997e+02
 1.6620007e+02	 6.0446802e+02
 1.6630000e+02	 6.0451776e+02
 1.6640010e+02	 6.0459796e+02
 1.6650000e+02	 6.0465240e+02
 1.6660007e+02	 6.0470459e+02
 1.6670003e+02	 6.0471155e+02
 1.6680000e+02	 6.0470642e+02
 1.6690005e+02	 6.0472803e+02
 1.6700006e+02	 6.0474567e+02
 1.6710001e+02	 6.0476807e+02
 1.6720006e+02	 6.0480298e+02
 1.6730003e+02	 6.0482251e+02
 1.6740001e+02	 6.0483447e+02
 1.6750000e+02	 6.0485394e+02
 1.6760002e+02	 6.0485126e+02
 1.6770000e+02	 6.0485828e+02
 1.6780000e+02	 6.0485883e+02
 1.6790001e+02	 6.0484766e+02
 1.6800005e+02	 6.0486945e+02
 1.6810002e+02	 6.0488190e+02
 1.6820003e+02	 6.0488574e+02
 1.6830003e+02	 6.0488599e+02
 1.6840002e+02	 6.0488721e+02
 1.6850000e+02	 6.0488831e+02
 1.6860008e+02	 6.0489136e+02
 1.6870001e+02	 6.0489496e+02
 1.6880006e+02	 6.0489679e+02
 1.6890001e+02	 6.0489777e+02
 1.6900002e+02	 6.0488519e+02
 1.6910005e+02	 6.0487445e+02
 1.6920010e+02	 6.0489026e+02
 1.6930003e+02	 6.0487823e+02
 1.6940005e+02	 6.0486719e+02
 1.6950003e+02	 6.0485785e+02
 1.6960005e+02	 6.0485016e+02
 1.6970004e+02	 6.0484198e+02
 1.6980008e+02	 6.0483917e+02
 1.6990001e+02	 6.0483832e+02
 1.7000003e+02	 6.0483875e+02
