Time(s)	TLK1(19,54)
 8.7000046e+01	 6.0300012e+02
 8.8000107e+01	 6.0300012e+02
 8.9000130e+01	 6.0300012e+02
 9.0000092e+01	 6.0300018e+02
 9.1000298e+01	 6.0300018e+02
 9.2000191e+01	 6.0300024e+02
 9.3000099e+01	 6.0300024e+02
 9.4000137e+01	 6.0300031e+02
 9.5000000e+01	 6.0300037e+02
 9.6000092e+01	 6.0300037e+02
 9.7000175e+01	 6.0300043e+02
 9.8000183e+01	 6.0300043e+02
 9.9000107e+01	 6.0300043e+02
 1.0000025e+02	 6.0300043e+02
 1.0100002e+02	 6.0300043e+02
 1.0200014e+02	 6.0300043e+02
 1.0300003e+02	 6.0300043e+02
 1.0400006e+02	 6.0300043e+02
 1.0500019e+02	 6.0300037e+02
 1.0600016e+02	 6.0300037e+02
 1.0700005e+02	 6.0300031e+02
 1.0800005e+02	 6.0300031e+02
 1.0900005e+02	 6.0300031e+02
 1.1000010e+02	 6.0300031e+02
 1.1100005e+02	 6.0300031e+02
 1.1200005e+02	 6.0300031e+02
 1.1300011e+02	 6.0300031e+02
 1.1400004e+02	 6.0300037e+02
 1.1500005e+02	 6.0300037e+02
 1.1600015e+02	 6.0300037e+02
 1.1700007e+02	 6.0300043e+02
 1.1800004e+02	 6.0300043e+02
 1.1900003e+02	 6.0300049e+02
 1.2000007e+02	 6.0300049e+02
 1.2100005e+02	 6.0300049e+02
 1.2200008e+02	 6.0300049e+02
 1.2300022e+02	 6.0300049e+02
 1.2400007e+02	 6.0300055e+02
 1.2500008e+02	 6.0300055e+02
 1.2600005e+02	 6.0300055e+02
 1.2700005e+02	 6.0300061e+02
 1.2800008e+02	 6.0300061e+02
 1.2900026e+02	 6.0300061e+02
 1.3000006e+02	 6.0300061e+02
 1.3100023e+02	 6.0300055e+02
 1.3200002e+02	 6.0300055e+02
 1.3300009e+02	 6.0300049e+02
 1.3400003e+02	 6.0300049e+02
 1.3500020e+02	 6.0300043e+02
 1.3600014e+02	 6.0300037e+02
 1.3700008e+02	 6.0300031e+02
 1.3800002e+02	 6.0300024e+02
 1.3900027e+02	 6.0300024e+02
 1.4000012e+02	 6.0300024e+02
 1.4100006e+02	 6.0300018e+02
 1.4200020e+02	 6.0300018e+02
 1.4300023e+02	 6.0300012e+02
 1.4400017e+02	 6.0300006e+02
 1.4500008e+02	 6.0300000e+02
 1.4600002e+02	 6.0300000e+02
 1.4700005e+02	 6.0299994e+02
 1.4800018e+02	 6.0299988e+02
 1.4900020e+02	 6.0299982e+02
 1.5000011e+02	 6.0299969e+02
 1.5100027e+02	 6.0299963e+02
 1.5200009e+02	 6.0299957e+02
 1.5300018e+02	 6.0299951e+02
 1.5400015e+02	 6.0299951e+02
 1.5500002e+02	 6.0299945e+02
 1.5600008e+02	 6.0299939e+02
 1.5700009e+02	 6.0299933e+02
 1.5800018e+02	 6.0299927e+02
 1.5900018e+02	 6.0299927e+02
 1.6000003e+02	 6.0299921e+02
 1.6100005e+02	 6.0299921e+02
 1.6200008e+02	 6.0299915e+02
 1.6300006e+02	 6.0299908e+02
 1.6400012e+02	 6.0299908e+02
 1.6410002e+02	 6.0341797e+02
 1.6420000e+02	 6.0382770e+02
 1.6430002e+02	 6.0973395e+02
 1.6440001e+02	 6.1055084e+02
 1.6450003e+02	 6.0654681e+02
 1.6460002e+02	 6.0482617e+02
 1.6470001e+02	 6.0418164e+02
 1.6480003e+02	 6.0408777e+02
 1.6490002e+02	 6.0439368e+02
 1.6500003e+02	 6.0427411e+02
 1.6510007e+02	 6.0421234e+02
 1.6520001e+02	 6.0405731e+02
 1.6530002e+02	 6.0394458e+02
 1.6540002e+02	 6.0375427e+02
 1.6550002e+02	 6.0370972e+02
 1.6560004e+02	 6.0377716e+02
 1.6570004e+02	 6.0373956e+02
 1.6580003e+02	 6.0377692e+02
 1.6590004e+02	 6.0374200e+02
 1.6600005e+02	 6.0374658e+02
 1.6610001e+02	 6.0373743e+02
 1.6620007e+02	 6.0370959e+02
 1.6630000e+02	 6.0368787e+02
 1.6640010e+02	 6.0365088e+02
 1.6650000e+02	 6.0363043e+02
 1.6660007e+02	 6.0361334e+02
 1.6670003e+02	 6.0360052e+02
 1.6680000e+02	 6.0358105e+02
 1.6690005e+02	 6.0356836e+02
 1.6700006e+02	 6.0354944e+02
 1.6710001e+02	 6.0351886e+02
 1.6720006e+02	 6.0347565e+02
 1.6730003e+02	 6.0344598e+02
 1.6740001e+02	 6.0341388e+02
 1.6750000e+02	 6.0338867e+02
 1.6760002e+02	 6.0336816e+02
 1.6770000e+02	 6.0335242e+02
 1.6780000e+02	 6.0333783e+02
 1.6790001e+02	 6.0332361e+02
 1.6800005e+02	 6.0331165e+02
 1.6810002e+02	 6.0330194e+02
 1.6820003e+02	 6.0329541e+02
 1.6830003e+02	 6.0328906e+02
 1.6840002e+02	 6.0328491e+02
 1.6850000e+02	 6.0328204e+02
 1.6860008e+02	 6.0328088e+02
 1.6870001e+02	 6.0328064e+02
 1.6880006e+02	 6.0328094e+02
 1.6890001e+02	 6.0328168e+02
 1.6900002e+02	 6.0328314e+02
 1.6910005e+02	 6.0328491e+02
 1.6920010e+02	 6.0328735e+02
 1.6930003e+02	 6.0328992e+02
 1.6940005e+02	 6.0329218e+02
 1.6950003e+02	 6.0329462e+02
 1.6960005e+02	 6.0329700e+02
 1.6970004e+02	 6.0329913e+02
 1.6980008e+02	 6.0330090e+02
 1.6990001e+02	 6.0330219e+02
 1.7000003e+02	 6.0330298e+02
