Time(s)	TLK1(35,51)
 8.7000046e+01	 6.0298932e+02
 8.8000107e+01	 6.0298914e+02
 8.9000130e+01	 6.0298895e+02
 9.0000092e+01	 6.0298883e+02
 9.1000298e+01	 6.0298865e+02
 9.2000191e+01	 6.0298846e+02
 9.3000099e+01	 6.0298834e+02
 9.4000137e+01	 6.0298816e+02
 9.5000000e+01	 6.0298804e+02
 9.6000092e+01	 6.0298792e+02
 9.7000175e+01	 6.0298773e+02
 9.8000183e+01	 6.0298761e+02
 9.9000107e+01	 6.0298749e+02
 1.0000025e+02	 6.0298730e+02
 1.0100002e+02	 6.0298718e+02
 1.0200014e+02	 6.0298706e+02
 1.0300003e+02	 6.0298688e+02
 1.0400006e+02	 6.0298676e+02
 1.0500019e+02	 6.0298663e+02
 1.0600016e+02	 6.0298645e+02
 1.0700005e+02	 6.0298639e+02
 1.0800005e+02	 6.0298627e+02
 1.0900005e+02	 6.0298615e+02
 1.1000010e+02	 6.0298602e+02
 1.1100005e+02	 6.0298584e+02
 1.1200005e+02	 6.0298572e+02
 1.1300011e+02	 6.0298560e+02
 1.1400004e+02	 6.0298547e+02
 1.1500005e+02	 6.0298535e+02
 1.1600015e+02	 6.0298523e+02
 1.1700007e+02	 6.0298511e+02
 1.1800004e+02	 6.0298499e+02
 1.1900003e+02	 6.0298486e+02
 1.2000007e+02	 6.0298474e+02
 1.2100005e+02	 6.0298462e+02
 1.2200008e+02	 6.0298450e+02
 1.2300022e+02	 6.0298438e+02
 1.2400007e+02	 6.0298425e+02
 1.2500008e+02	 6.0298413e+02
 1.2600005e+02	 6.0298401e+02
 1.2700005e+02	 6.0298383e+02
 1.2800008e+02	 6.0298370e+02
 1.2900026e+02	 6.0298358e+02
 1.3000006e+02	 6.0298346e+02
 1.3100023e+02	 6.0298334e+02
 1.3200002e+02	 6.0298322e+02
 1.3300009e+02	 6.0298309e+02
 1.3400003e+02	 6.0298291e+02
 1.3500020e+02	 6.0298279e+02
 1.3600014e+02	 6.0298267e+02
 1.3700008e+02	 6.0298254e+02
 1.3800002e+02	 6.0298236e+02
 1.3900027e+02	 6.0298224e+02
 1.4000012e+02	 6.0298212e+02
 1.4100006e+02	 6.0298199e+02
 1.4200020e+02	 6.0298193e+02
 1.4300023e+02	 6.0298181e+02
 1.4400017e+02	 6.0298169e+02
 1.4500008e+02	 6.0298163e+02
 1.4600002e+02	 6.0298151e+02
 1.4700005e+02	 6.0298145e+02
 1.4800018e+02	 6.0298145e+02
 1.4900020e+02	 6.0298138e+02
 1.5000011e+02	 6.0298132e+02
 1.5100027e+02	 6.0298126e+02
 1.5200009e+02	 6.0298126e+02
 1.5300018e+02	 6.0298120e+02
 1.5400015e+02	 6.0298114e+02
 1.5500002e+02	 6.0298114e+02
 1.5600008e+02	 6.0298114e+02
 1.5700009e+02	 6.0298114e+02
 1.5800018e+02	 6.0298114e+02
 1.5900018e+02	 6.0298120e+02
 1.6000003e+02	 6.0298120e+02
 1.6100005e+02	 6.0298126e+02
 1.6200008e+02	 6.0298132e+02
 1.6300006e+02	 6.0298132e+02
 1.6400012e+02	 6.0298138e+02
 1.6410002e+02	 6.0782849e+02
 1.6420000e+02	 6.0451343e+02
 1.6430002e+02	 6.0361603e+02
 1.6440001e+02	 6.0345001e+02
 1.6450003e+02	 6.0336719e+02
 1.6460002e+02	 6.0323865e+02
 1.6470001e+02	 6.0319537e+02
 1.6480003e+02	 6.0318390e+02
 1.6490002e+02	 6.0318555e+02
 1.6500003e+02	 6.0318286e+02
 1.6510007e+02	 6.0317798e+02
 1.6520001e+02	 6.0317377e+02
 1.6530002e+02	 6.0316504e+02
 1.6540002e+02	 6.0315558e+02
 1.6550002e+02	 6.0315186e+02
 1.6560004e+02	 6.0314532e+02
 1.6570004e+02	 6.0314832e+02
 1.6580003e+02	 6.0314899e+02
 1.6590004e+02	 6.0314056e+02
 1.6600005e+02	 6.0313885e+02
 1.6610001e+02	 6.0313342e+02
 1.6620007e+02	 6.0312335e+02
 1.6630000e+02	 6.0311652e+02
 1.6640010e+02	 6.0310724e+02
 1.6650000e+02	 6.0310071e+02
 1.6660007e+02	 6.0309424e+02
 1.6670003e+02	 6.0308936e+02
 1.6680000e+02	 6.0308429e+02
 1.6690005e+02	 6.0307764e+02
 1.6700006e+02	 6.0307422e+02
 1.6710001e+02	 6.0306946e+02
 1.6720006e+02	 6.0306384e+02
 1.6730003e+02	 6.0305927e+02
 1.6740001e+02	 6.0305658e+02
 1.6750000e+02	 6.0305542e+02
 1.6760002e+02	 6.0305475e+02
 1.6770000e+02	 6.0305402e+02
 1.6780000e+02	 6.0305286e+02
 1.6790001e+02	 6.0305127e+02
 1.6800005e+02	 6.0304980e+02
 1.6810002e+02	 6.0304852e+02
 1.6820003e+02	 6.0304712e+02
 1.6830003e+02	 6.0304584e+02
 1.6840002e+02	 6.0304474e+02
 1.6850000e+02	 6.0304376e+02
 1.6860008e+02	 6.0304285e+02
 1.6870001e+02	 6.0304187e+02
 1.6880006e+02	 6.0304089e+02
 1.6890001e+02	 6.0303967e+02
 1.6900002e+02	 6.0303943e+02
 1.6910005e+02	 6.0303931e+02
 1.6920010e+02	 6.0303943e+02
 1.6930003e+02	 6.0303937e+02
 1.6940005e+02	 6.0303931e+02
 1.6950003e+02	 6.0303925e+02
 1.6960005e+02	 6.0303918e+02
 1.6970004e+02	 6.0303918e+02
 1.6980008e+02	 6.0303918e+02
 1.6990001e+02	 6.0303931e+02
 1.7000003e+02	 6.0303943e+02
