Time(s)	TLK1(19,59)
 8.7000046e+01	 6.0300201e+02
 8.8000107e+01	 6.0300201e+02
 8.9000130e+01	 6.0300201e+02
 9.0000092e+01	 6.0300201e+02
 9.1000298e+01	 6.0300195e+02
 9.2000191e+01	 6.0300195e+02
 9.3000099e+01	 6.0300189e+02
 9.4000137e+01	 6.0300183e+02
 9.5000000e+01	 6.0300177e+02
 9.6000092e+01	 6.0300171e+02
 9.7000175e+01	 6.0300165e+02
 9.8000183e+01	 6.0300159e+02
 9.9000107e+01	 6.0300153e+02
 1.0000025e+02	 6.0300153e+02
 1.0100002e+02	 6.0300146e+02
 1.0200014e+02	 6.0300146e+02
 1.0300003e+02	 6.0300146e+02
 1.0400006e+02	 6.0300146e+02
 1.0500019e+02	 6.0300146e+02
 1.0600016e+02	 6.0300153e+02
 1.0700005e+02	 6.0300153e+02
 1.0800005e+02	 6.0300159e+02
 1.0900005e+02	 6.0300165e+02
 1.1000010e+02	 6.0300171e+02
 1.1100005e+02	 6.0300171e+02
 1.1200005e+02	 6.0300177e+02
 1.1300011e+02	 6.0300177e+02
 1.1400004e+02	 6.0300177e+02
 1.1500005e+02	 6.0300177e+02
 1.1600015e+02	 6.0300177e+02
 1.1700007e+02	 6.0300171e+02
 1.1800004e+02	 6.0300165e+02
 1.1900003e+02	 6.0300165e+02
 1.2000007e+02	 6.0300159e+02
 1.2100005e+02	 6.0300159e+02
 1.2200008e+02	 6.0300159e+02
 1.2300022e+02	 6.0300153e+02
 1.2400007e+02	 6.0300153e+02
 1.2500008e+02	 6.0300153e+02
 1.2600005e+02	 6.0300153e+02
 1.2700005e+02	 6.0300146e+02
 1.2800008e+02	 6.0300146e+02
 1.2900026e+02	 6.0300140e+02
 1.3000006e+02	 6.0300140e+02
 1.3100023e+02	 6.0300134e+02
 1.3200002e+02	 6.0300134e+02
 1.3300009e+02	 6.0300134e+02
 1.3400003e+02	 6.0300128e+02
 1.3500020e+02	 6.0300128e+02
 1.3600014e+02	 6.0300128e+02
 1.3700008e+02	 6.0300122e+02
 1.3800002e+02	 6.0300122e+02
 1.3900027e+02	 6.0300116e+02
 1.4000012e+02	 6.0300116e+02
 1.4100006e+02	 6.0300116e+02
 1.4200020e+02	 6.0300116e+02
 1.4300023e+02	 6.0300110e+02
 1.4400017e+02	 6.0300110e+02
 1.4500008e+02	 6.0300110e+02
 1.4600002e+02	 6.0300104e+02
 1.4700005e+02	 6.0300104e+02
 1.4800018e+02	 6.0300104e+02
 1.4900020e+02	 6.0300104e+02
 1.5000011e+02	 6.0300104e+02
 1.5100027e+02	 6.0300098e+02
 1.5200009e+02	 6.0300098e+02
 1.5300018e+02	 6.0300098e+02
 1.5400015e+02	 6.0300098e+02
 1.5500002e+02	 6.0300098e+02
 1.5600008e+02	 6.0300092e+02
 1.5700009e+02	 6.0300092e+02
 1.5800018e+02	 6.0300085e+02
 1.5900018e+02	 6.0300085e+02
 1.6000003e+02	 6.0300079e+02
 1.6100005e+02	 6.0300079e+02
 1.6200008e+02	 6.0300079e+02
 1.6300006e+02	 6.0300079e+02
 1.6400012e+02	 6.0300073e+02
 1.6410002e+02	 6.0307245e+02
 1.6420000e+02	 6.0764368e+02
 1.6430002e+02	 6.0396228e+02
 1.6440001e+02	 6.0369196e+02
 1.6450003e+02	 6.0355280e+02
 1.6460002e+02	 6.0552997e+02
 1.6470001e+02	 6.0548328e+02
 1.6480003e+02	 6.0602136e+02
 1.6490002e+02	 6.0614886e+02
 1.6500003e+02	 6.0590411e+02
 1.6510007e+02	 6.0454144e+02
 1.6520001e+02	 6.0410809e+02
 1.6530002e+02	 6.0394983e+02
 1.6540002e+02	 6.0392950e+02
 1.6550002e+02	 6.0394690e+02
 1.6560004e+02	 6.0391364e+02
 1.6570004e+02	 6.0387543e+02
 1.6580003e+02	 6.0384943e+02
 1.6590004e+02	 6.0384265e+02
 1.6600005e+02	 6.0384290e+02
 1.6610001e+02	 6.0385065e+02
 1.6620007e+02	 6.0386389e+02
 1.6630000e+02	 6.0388995e+02
 1.6640010e+02	 6.0392535e+02
 1.6650000e+02	 6.0421313e+02
 1.6660007e+02	 6.0441339e+02
 1.6670003e+02	 6.0450488e+02
 1.6680000e+02	 6.0455328e+02
 1.6690005e+02	 6.0460022e+02
 1.6700006e+02	 6.0462872e+02
 1.6710001e+02	 6.0465149e+02
 1.6720006e+02	 6.0462531e+02
 1.6730003e+02	 6.0454694e+02
 1.6740001e+02	 6.0449500e+02
 1.6750000e+02	 6.0445435e+02
 1.6760002e+02	 6.0442786e+02
 1.6770000e+02	 6.0440619e+02
 1.6780000e+02	 6.0438318e+02
 1.6790001e+02	 6.0437567e+02
 1.6800005e+02	 6.0437598e+02
 1.6810002e+02	 6.0437128e+02
 1.6820003e+02	 6.0435913e+02
 1.6830003e+02	 6.0432184e+02
 1.6840002e+02	 6.0427905e+02
 1.6850000e+02	 6.0421661e+02
 1.6860008e+02	 6.0413678e+02
 1.6870001e+02	 6.0412268e+02
 1.6880006e+02	 6.0409497e+02
 1.6890001e+02	 6.0407849e+02
 1.6900002e+02	 6.0412091e+02
 1.6910005e+02	 6.0407343e+02
 1.6920010e+02	 6.0403925e+02
 1.6930003e+02	 6.0402374e+02
 1.6940005e+02	 6.0401831e+02
 1.6950003e+02	 6.0402191e+02
 1.6960005e+02	 6.0403082e+02
 1.6970004e+02	 6.0404327e+02
 1.6980008e+02	 6.0405823e+02
 1.6990001e+02	 6.0416693e+02
 1.7000003e+02	 6.0423657e+02
