Time(s)	TLK1(31,57)
 8.7000046e+01	 6.0300330e+02
 8.8000107e+01	 6.0300330e+02
 8.9000130e+01	 6.0300336e+02
 9.0000092e+01	 6.0300336e+02
 9.1000298e+01	 6.0300336e+02
 9.2000191e+01	 6.0300336e+02
 9.3000099e+01	 6.0300336e+02
 9.4000137e+01	 6.0300336e+02
 9.5000000e+01	 6.0300336e+02
 9.6000092e+01	 6.0300330e+02
 9.7000175e+01	 6.0300330e+02
 9.8000183e+01	 6.0300330e+02
 9.9000107e+01	 6.0300330e+02
 1.0000025e+02	 6.0300323e+02
 1.0100002e+02	 6.0300323e+02
 1.0200014e+02	 6.0300323e+02
 1.0300003e+02	 6.0300317e+02
 1.0400006e+02	 6.0300317e+02
 1.0500019e+02	 6.0300317e+02
 1.0600016e+02	 6.0300317e+02
 1.0700005e+02	 6.0300311e+02
 1.0800005e+02	 6.0300311e+02
 1.0900005e+02	 6.0300311e+02
 1.1000010e+02	 6.0300311e+02
 1.1100005e+02	 6.0300311e+02
 1.1200005e+02	 6.0300311e+02
 1.1300011e+02	 6.0300305e+02
 1.1400004e+02	 6.0300305e+02
 1.1500005e+02	 6.0300305e+02
 1.1600015e+02	 6.0300305e+02
 1.1700007e+02	 6.0300305e+02
 1.1800004e+02	 6.0300299e+02
 1.1900003e+02	 6.0300299e+02
 1.2000007e+02	 6.0300299e+02
 1.2100005e+02	 6.0300299e+02
 1.2200008e+02	 6.0300299e+02
 1.2300022e+02	 6.0300299e+02
 1.2400007e+02	 6.0300299e+02
 1.2500008e+02	 6.0300305e+02
 1.2600005e+02	 6.0300305e+02
 1.2700005e+02	 6.0300305e+02
 1.2800008e+02	 6.0300305e+02
 1.2900026e+02	 6.0300305e+02
 1.3000006e+02	 6.0300305e+02
 1.3100023e+02	 6.0300305e+02
 1.3200002e+02	 6.0300305e+02
 1.3300009e+02	 6.0300305e+02
 1.3400003e+02	 6.0300311e+02
 1.3500020e+02	 6.0300311e+02
 1.3600014e+02	 6.0300311e+02
 1.3700008e+02	 6.0300311e+02
 1.3800002e+02	 6.0300311e+02
 1.3900027e+02	 6.0300311e+02
 1.4000012e+02	 6.0300317e+02
 1.4100006e+02	 6.0300317e+02
 1.4200020e+02	 6.0300317e+02
 1.4300023e+02	 6.0300317e+02
 1.4400017e+02	 6.0300317e+02
 1.4500008e+02	 6.0300323e+02
 1.4600002e+02	 6.0300323e+02
 1.4700005e+02	 6.0300323e+02
 1.4800018e+02	 6.0300330e+02
 1.4900020e+02	 6.0300330e+02
 1.5000011e+02	 6.0300330e+02
 1.5100027e+02	 6.0300330e+02
 1.5200009e+02	 6.0300336e+02
 1.5300018e+02	 6.0300336e+02
 1.5400015e+02	 6.0300336e+02
 1.5500002e+02	 6.0300342e+02
 1.5600008e+02	 6.0300342e+02
 1.5700009e+02	 6.0300342e+02
 1.5800018e+02	 6.0300342e+02
 1.5900018e+02	 6.0300348e+02
 1.6000003e+02	 6.0300348e+02
 1.6100005e+02	 6.0300348e+02
 1.6200008e+02	 6.0300348e+02
 1.6300006e+02	 6.0300348e+02
 1.6400012e+02	 6.0300348e+02
 1.6410002e+02	 6.0300970e+02
 1.6420000e+02	 6.0308466e+02
 1.6430002e+02	 6.0308630e+02
 1.6440001e+02	 6.0308459e+02
 1.6450003e+02	 6.0310657e+02
 1.6460002e+02	 6.0338849e+02
 1.6470001e+02	 6.0414038e+02
 1.6480003e+02	 6.0410626e+02
 1.6490002e+02	 6.0379755e+02
 1.6500003e+02	 6.0342944e+02
 1.6510007e+02	 6.0340131e+02
 1.6520001e+02	 6.0341235e+02
 1.6530002e+02	 6.0343939e+02
 1.6540002e+02	 6.0343170e+02
 1.6550002e+02	 6.0342059e+02
 1.6560004e+02	 6.0344244e+02
 1.6570004e+02	 6.0350623e+02
 1.6580003e+02	 6.0356274e+02
 1.6590004e+02	 6.0362415e+02
 1.6600005e+02	 6.0368524e+02
 1.6610001e+02	 6.0370447e+02
 1.6620007e+02	 6.0371539e+02
 1.6630000e+02	 6.0373901e+02
 1.6640010e+02	 6.0381744e+02
 1.6650000e+02	 6.0388214e+02
 1.6660007e+02	 6.0392334e+02
 1.6670003e+02	 6.0391656e+02
 1.6680000e+02	 6.0391412e+02
 1.6690005e+02	 6.0392242e+02
 1.6700006e+02	 6.0396265e+02
 1.6710001e+02	 6.0400098e+02
 1.6720006e+02	 6.0403107e+02
 1.6730003e+02	 6.0404895e+02
 1.6740001e+02	 6.0404883e+02
 1.6750000e+02	 6.0404681e+02
 1.6760002e+02	 6.0403009e+02
 1.6770000e+02	 6.0402094e+02
 1.6780000e+02	 6.0406091e+02
 1.6790001e+02	 6.0410931e+02
 1.6800005e+02	 6.0418109e+02
 1.6810002e+02	 6.0421838e+02
 1.6820003e+02	 6.0425348e+02
 1.6830003e+02	 6.0430334e+02
 1.6840002e+02	 6.0438147e+02
 1.6850000e+02	 6.0446655e+02
 1.6860008e+02	 6.0452094e+02
 1.6870001e+02	 6.0456384e+02
 1.6880006e+02	 6.0459741e+02
 1.6890001e+02	 6.0463031e+02
 1.6900002e+02	 6.0465338e+02
 1.6910005e+02	 6.0466919e+02
 1.6920010e+02	 6.0468347e+02
 1.6930003e+02	 6.0470013e+02
 1.6940005e+02	 6.0471301e+02
 1.6950003e+02	 6.0472711e+02
 1.6960005e+02	 6.0473743e+02
 1.6970004e+02	 6.0474286e+02
 1.6980008e+02	 6.0474786e+02
 1.6990001e+02	 6.0475238e+02
 1.7000003e+02	 6.0475549e+02
