Time(s)	TLK1(37,59)
 8.7000046e+01	 6.0300244e+02
 8.8000107e+01	 6.0300238e+02
 8.9000130e+01	 6.0300232e+02
 9.0000092e+01	 6.0300226e+02
 9.1000298e+01	 6.0300226e+02
 9.2000191e+01	 6.0300220e+02
 9.3000099e+01	 6.0300214e+02
 9.4000137e+01	 6.0300208e+02
 9.5000000e+01	 6.0300208e+02
 9.6000092e+01	 6.0300201e+02
 9.7000175e+01	 6.0300201e+02
 9.8000183e+01	 6.0300195e+02
 9.9000107e+01	 6.0300195e+02
 1.0000025e+02	 6.0300189e+02
 1.0100002e+02	 6.0300183e+02
 1.0200014e+02	 6.0300183e+02
 1.0300003e+02	 6.0300177e+02
 1.0400006e+02	 6.0300177e+02
 1.0500019e+02	 6.0300171e+02
 1.0600016e+02	 6.0300165e+02
 1.0700005e+02	 6.0300165e+02
 1.0800005e+02	 6.0300159e+02
 1.0900005e+02	 6.0300153e+02
 1.1000010e+02	 6.0300153e+02
 1.1100005e+02	 6.0300146e+02
 1.1200005e+02	 6.0300140e+02
 1.1300011e+02	 6.0300134e+02
 1.1400004e+02	 6.0300128e+02
 1.1500005e+02	 6.0300128e+02
 1.1600015e+02	 6.0300122e+02
 1.1700007e+02	 6.0300116e+02
 1.1800004e+02	 6.0300110e+02
 1.1900003e+02	 6.0300104e+02
 1.2000007e+02	 6.0300098e+02
 1.2100005e+02	 6.0300085e+02
 1.2200008e+02	 6.0300079e+02
 1.2300022e+02	 6.0300073e+02
 1.2400007e+02	 6.0300067e+02
 1.2500008e+02	 6.0300055e+02
 1.2600005e+02	 6.0300049e+02
 1.2700005e+02	 6.0300043e+02
 1.2800008e+02	 6.0300031e+02
 1.2900026e+02	 6.0300024e+02
 1.3000006e+02	 6.0300012e+02
 1.3100023e+02	 6.0300006e+02
 1.3200002e+02	 6.0299994e+02
 1.3300009e+02	 6.0299982e+02
 1.3400003e+02	 6.0299976e+02
 1.3500020e+02	 6.0299963e+02
 1.3600014e+02	 6.0299951e+02
 1.3700008e+02	 6.0299939e+02
 1.3800002e+02	 6.0299927e+02
 1.3900027e+02	 6.0299915e+02
 1.4000012e+02	 6.0299902e+02
 1.4100006e+02	 6.0299890e+02
 1.4200020e+02	 6.0299872e+02
 1.4300023e+02	 6.0299860e+02
 1.4400017e+02	 6.0299847e+02
 1.4500008e+02	 6.0299835e+02
 1.4600002e+02	 6.0299817e+02
 1.4700005e+02	 6.0299805e+02
 1.4800018e+02	 6.0299786e+02
 1.4900020e+02	 6.0299774e+02
 1.5000011e+02	 6.0299756e+02
 1.5100027e+02	 6.0299744e+02
 1.5200009e+02	 6.0299731e+02
 1.5300018e+02	 6.0299713e+02
 1.5400015e+02	 6.0299701e+02
 1.5500002e+02	 6.0299689e+02
 1.5600008e+02	 6.0299677e+02
 1.5700009e+02	 6.0299664e+02
 1.5800018e+02	 6.0299646e+02
 1.5900018e+02	 6.0299634e+02
 1.6000003e+02	 6.0299622e+02
 1.6100005e+02	 6.0299603e+02
 1.6200008e+02	 6.0299591e+02
 1.6300006e+02	 6.0299573e+02
 1.6400012e+02	 6.0299554e+02
 1.6410002e+02	 6.0300079e+02
 1.6420000e+02	 6.0302490e+02
 1.6430002e+02	 6.0306995e+02
 1.6440001e+02	 6.0309290e+02
 1.6450003e+02	 6.0310449e+02
 1.6460002e+02	 6.0312195e+02
 1.6470001e+02	 6.0318604e+02
 1.6480003e+02	 6.0327899e+02
 1.6490002e+02	 6.0341553e+02
 1.6500003e+02	 6.0334924e+02
 1.6510007e+02	 6.0345209e+02
 1.6520001e+02	 6.0378705e+02
 1.6530002e+02	 6.0438190e+02
 1.6540002e+02	 6.0481281e+02
 1.6550002e+02	 6.0495825e+02
 1.6560004e+02	 6.0502740e+02
 1.6570004e+02	 6.0499335e+02
 1.6580003e+02	 6.0497791e+02
 1.6590004e+02	 6.0497876e+02
 1.6600005e+02	 6.0502917e+02
 1.6610001e+02	 6.0506390e+02
 1.6620007e+02	 6.0507770e+02
 1.6630000e+02	 6.0513202e+02
 1.6640010e+02	 6.0513995e+02
 1.6650000e+02	 6.0516559e+02
 1.6660007e+02	 6.0517645e+02
 1.6670003e+02	 6.0518762e+02
 1.6680000e+02	 6.0518439e+02
 1.6690005e+02	 6.0518634e+02
 1.6700006e+02	 6.0517664e+02
 1.6710001e+02	 6.0516956e+02
 1.6720006e+02	 6.0516376e+02
 1.6730003e+02	 6.0515668e+02
 1.6740001e+02	 6.0514807e+02
 1.6750000e+02	 6.0514062e+02
 1.6760002e+02	 6.0513361e+02
 1.6770000e+02	 6.0512073e+02
 1.6780000e+02	 6.0511224e+02
 1.6790001e+02	 6.0509869e+02
 1.6800005e+02	 6.0508606e+02
 1.6810002e+02	 6.0506866e+02
 1.6820003e+02	 6.0505066e+02
 1.6830003e+02	 6.0503351e+02
 1.6840002e+02	 6.0501654e+02
 1.6850000e+02	 6.0500092e+02
 1.6860008e+02	 6.0498456e+02
 1.6870001e+02	 6.0497101e+02
 1.6880006e+02	 6.0495624e+02
 1.6890001e+02	 6.0494617e+02
 1.6900002e+02	 6.0493018e+02
 1.6910005e+02	 6.0492224e+02
 1.6920010e+02	 6.0491168e+02
 1.6930003e+02	 6.0490515e+02
 1.6940005e+02	 6.0488977e+02
 1.6950003e+02	 6.0488013e+02
 1.6960005e+02	 6.0486768e+02
 1.6970004e+02	 6.0485052e+02
 1.6980008e+02	 6.0483783e+02
 1.6990001e+02	 6.0482959e+02
 1.7000003e+02	 6.0482031e+02
